"M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35","M36","M37","M38","M39","M40","M41","M42","M43","M44","M45","M46","M47","M48","M49","M50","M51","M52","M53","M54","M55","M56","M57","M58","M59","M60","M61","M62","M63","M64","M65","M66","M67","M68","M69","M70","M71","M72","M73","M74","M75","M76","M77","M78","M79","M80","M81","M82","M83","M84","M85","M86","M87","M88","M89","M90","M91","M92","M93","M94","M95","M96","M97","M98","M99","M100"
-0.0410735868540286,0.41299857119649,0.19774272538616,-0.352812357538032,-1.24386035341757,-1.10208566705412,-0.46654978386817,1.37615947468351,1.55085050534533,0.286065833550371,1.97529961264239,0.662519262231623,-0.865408047074099,0.577707952440708,0.0317305508343642,-0.782957753237525,-0.895199794535392,-1.25504868447859,2.12522647444314,-0.147224881172617,-0.0970142898234225,-1.7805802471528,-1.61401557514883,0.0919801018301593,-0.0549184855278488,1.66649349314753,0.836318716669686,0.854315260377509,2.87991916189635,0.495675653000384,-0.139176620816945,-0.511898154192517,-0.418341544216327,0.600052935272016,0.658258657005296,-0.440666843508805,0.253934318912197,-0.849054010970457,-0.320391668755661,-0.1869647506398,-1.48040174064954,0.516671590922748,0.540237072058566,0.296524509872039,0.881862830796829,-0.537116510567115,-0.817915817594313,-0.476173512252078,0.864991560310815,0.831231119610871,-0.781877630252487,-0.437493678899477,-0.0588453874059671,-0.50900212764481,-0.55005062103234,-0.617816542794722,-0.41374730084473,0.197620145264247,1.62868311713857,-0.291270607575948,0.988098004279266,-0.793535908363634,1.25768245542518,-0.242340787389919,0.110595495264141,-0.169938806562928,-1.62124098692196,-1.52636563121161,-0.99710872054932,1.54554222786369,0.0510616315853294,1.09680264808567,-1.01730202051413,-1.46570778433126,-0.996991122725843,0.441692629767411,0.420413271973909,-1.19190481018292,-0.134673284113034,1.12195949559013,-0.885879502542439,-1.7421538326333,-1.02360299130866,-0.238661535879464,1.13976024915718,-0.0896065521255553,-0.978010996883283,-0.917813069219696,0.670538581593063,0.888572197808378,-0.148095106225607,-0.324816056619488,0.875228088444574,0.214533084404184,0.572524893464979,-0.497995207270848,-0.497291011156285,0.945962555655225,0.399077337915062,-0.116768484590106
-0.125555597852383,-1.81585855151983,1.79302875094901,1.37986665204408,2.10467717469332,1.4920834929821,-0.507799142436432,1.0152589895807,-0.585721908270022,-0.640472890241202,0.537531739367551,-1.89794502702676,2.06525694536679,-0.656733316888475,0.420687371000857,0.176135361600977,-0.771181667688511,0.322036087669023,1.6081656400461,0.67958953392305,-0.474039571700726,-1.4507460685192,0.473355510281791,0.193933748113825,0.128891600589264,0.939385954975129,-0.773820392221109,-0.104441130904401,-0.576199776128369,-0.97342177235811,0.146888328833301,-1.23547414514984,0.587890542395702,1.14791689303925,2.00707003057232,-0.0202532666627349,0.508895516404401,1.62865248683009,0.574074058453682,-1.19810516672507,0.732173556292701,-2.92200326651522,-0.0211519873585184,1.41481555040723,-0.665408942698066,-0.122606132660629,0.442723344591192,0.337150005450758,0.289631645252703,2.61414857265181,1.42963152652137,0.906776004935044,-0.89482166520223,-0.978590921363709,0.795970615521872,-2.62228600948491,-0.137564450185124,0.189423931802418,0.325235970796345,-0.271970660021102,0.575254612849714,0.918775701606794,0.0681147815875962,0.982347207777178,-0.348010213507187,-0.0535940759727177,-1.63189875356445,0.847010205392761,-0.804113676021819,-1.26796546393725,1.04738483310865,-0.26539254734097,-0.784598900882164,-0.377370532802995,0.0124763102111004,-0.487244319513399,-2.18005547602122,0.0703530683178214,-0.106211779678549,-1.10282508957958,0.0793032366128611,-1.33193392084834,-1.35463618531592,-1.86410564463823,0.57417152771513,-1.5084247981915,0.816067526155095,-1.56852038212562,0.700880615495907,-0.52204299728462,0.157318485497759,-0.232663468839809,-1.54590849217243,0.33715568332084,0.0276326594236769,1.43590948075094,-2.33856850160617,-0.978459924916817,1.03640225260832,0.395442877965844
1.41146136019536,-1.43988995299491,1.64757272607171,-0.37085020949174,0.301202569303966,0.609389410902876,0.103613035481952,0.670741167547256,-1.02094303073587,0.729522192441319,-0.808583891575097,-0.192107686653951,2.10941695595114,-1.96316534523871,1.16784723140458,-0.217879592053601,-1.00449295396814,-1.57625755578226,-0.70918921317452,1.02495387485504,-2.20948768749416,0.275798623961448,0.842960403016116,0.117804126546066,2.59987160777098,1.22405604748662,0.461700344997339,0.145834786936617,0.215941888261997,0.528035657361694,-0.216648223748773,0.887171352383283,-0.329083366622527,0.968510535410937,-1.45656874344799,0.399480941447889,-1.78515795123246,0.464207931652015,1.2681761052267,-0.565704879534894,-0.906204077857558,0.202685636474912,0.578796814162514,-0.0557154912886981,-0.4751516237972,0.0526230652968697,-1.53941493664992,-1.83656278064387,-1.40233155742526,0.125540779898799,0.282280747939975,-1.31023862039497,-0.572363791237813,1.19702628419193,0.835082229617843,0.720871054194854,0.172285061650349,0.247039893059259,1.12981175332464,-0.680891711688656,-0.904642167908978,1.25821057317073,0.306166313494101,1.76584461610448,-0.641475800227574,-0.544373478730575,-0.957438498135788,-1.1732302783926,1.27852921328113,0.902465982566431,1.16205717170813,0.919528280398679,0.991669921824031,-1.37016273684309,0.042678666977446,-1.09521597210095,-1.24510309227454,-1.34500061401003,-0.435378093413713,0.663546575364393,0.735471129577675,-1.25562750725457,1.83648627921667,0.267525421140659,-1.68032253055888,1.04402743615025,0.953103726707069,-1.28582943575314,0.97270754468521,0.375563670174154,0.0729151187593,0.179296948652059,-1.34009876352772,0.721923053131662,-0.68786958526083,-0.285767053702504,0.0729809236996915,0.922243089068662,-0.867784924043371,-0.409999200869469
1.86769563788515,1.60561598596969,0.762516339501303,-0.950334196511717,-0.240612588013809,-0.707161610147415,-0.0264170030929188,2.01047776776836,-0.685105497458167,0.593901235445391,-0.871359491151017,1.35197677806112,-0.530102679527808,0.308774376536841,1.96624646058073,-0.528288904446054,0.54109099358055,0.951094676987819,-1.36964435271293,-0.800603771701113,0.157440101825018,-0.967108383355827,-0.846732182331906,0.931276863119645,-0.463833669327809,0.51076975494753,0.263419022991085,0.624073124299605,-0.152690957098207,1.02456923724194,1.44057706012628,1.03545651842809,-0.897134879226431,-1.3873042208644,1.34964485652484,-1.11563228110917,-0.702797643343616,1.5606124238683,-0.408396949077325,1.15173050855945,-0.107327226282071,-1.71818199320706,-1.58090956863728,2.08891909877436,-1.02233074470014,0.1161216117988,-1.13919796098484,-0.279124964915599,-1.68155388050467,0.117854674263471,0.634080468999137,0.897449502512776,1.13512369829662,0.718130718769335,-0.0880658361226917,0.987463175596554,0.2462786251878,-0.837974248978791,-0.767776569195659,0.243484369913408,-1.23158399921681,-0.544892015905666,0.861288036991877,-0.05213836892277,-0.519492882948869,-1.36192894982424,-0.293125324293432,1.68201509036689,1.66776044166617,1.43975447801177,2.22059883452306,0.0766652189218553,1.56164032605123,1.1005165666994,2.03298140849405,0.909472460250763,-0.143156882681342,-0.894297133522924,-0.462538222870684,0.563195505872361,1.15921012781207,-0.137200049301928,-0.299977629814856,-0.131216822709975,-1.88175156819845,0.758720626013822,2.87847317384913,0.438137098874201,1.70819162518232,-0.661003636100177,-1.04479349152299,1.9349172440794,0.216824776438167,0.00734742124581194,-0.812905742035265,-0.251877380946565,1.61349155239931,0.0221216094945498,-0.176205923578188,-0.698295602962236
1.61706672501849,0.471176403037884,1.11099364942083,-0.498408380323761,0.0418553033148172,-0.931500470808644,-0.0472151723349478,-0.326873776271688,0.536686939287383,0.351098689781583,0.0513979570501892,-0.693787735638829,-0.253788114389699,1.39094393658767,2.67634495770892,-0.91279295067434,-0.848564861563451,-1.31651859259741,1.54382057453553,-0.352236014203241,1.08017879217166,-1.11666093790648,-0.565885414299588,0.705151308928992,0.306678117783709,1.72608111353506,-0.330157363878784,0.657860742507887,1.84385532359884,0.110128977603818,1.11759992070984,1.05978856610265,0.751235521692524,0.00749820534838731,-0.0341512851136645,0.0176081518556533,0.636330794057371,1.67260369315187,-0.370245931247368,-0.39731313538457,-0.545630982304647,-0.486959327697665,0.708828273604828,0.648252313161354,-0.250837869862642,1.66043135287678,0.635660513378054,0.139126466450014,-0.588100255771859,0.153748106199422,-0.93235253396498,-1.524299701004,-1.05761558217643,-1.88706595021151,1.09093903999206,-1.09213012891353,-0.100641345230145,1.817181230001,-1.22671366755242,-0.443821917204767,-0.978463941007539,-0.342637105084174,-1.67832877496242,-0.0536531481086415,0.83499151183542,0.070104347092911,1.41328836503092,-0.489677385663144,-1.68959345201437,1.14343095518193,1.79487522503621,-1.72281338949032,-0.898310655166191,-0.227456823054239,-0.128779617626639,0.967276335543801,0.789579085972161,-1.79734183596861,0.00492276835365563,-0.598556278412186,0.555895904917245,-0.388226190042835,-0.794335599983588,-0.63910058120872,0.772363854431483,1.27718562597995,0.139118021077208,-0.0474450756830293,0.404766145817917,-1.94411908784936,0.37098357847893,-0.994721063876791,-0.838678789152634,-0.882646928421002,2.31550580059547,0.53390986657535,0.147115247785659,-1.29819812211728,-1.00937505174748,0.298979901984074
1.26754549889353,1.10773562370102,1.66879190309319,1.33379813074912,-1.53992989623753,0.246335187357765,-1.36980942799597,0.448791519079433,-1.49011301282976,0.122617137783463,0.49247870499946,-0.813586487768164,-0.502752858551273,0.561144769520944,0.506333072222346,1.07396534726082,-0.471270140696177,-0.542074977173682,1.09187255428573,-0.175873601733656,-0.504265285202519,0.00811166962523011,0.105939976858482,-1.82571393350789,-0.917057483413619,-0.112646010148239,0.273536391959534,0.728333325288288,0.265590663346741,1.8933640975038,0.606666918573913,0.900257876962606,-0.27338254570333,-1.58849999275297,1.49087489627456,-1.80966540142443,1.10262088485271,-0.49358445787058,-1.22335360894568,0.158894574915243,-1.41909301922362,-0.437452017850912,-0.402969290324376,-0.270778279904357,-0.913779119409299,0.783241156321298,-0.132311308257722,-1.71996281878384,0.380402156313442,1.64821225936096,-0.484786102037558,0.830990047532288,1.36241694388968,0.573264484428389,0.485543490762546,-1.30189902894212,0.480686267931404,-0.888844965554989,-0.77044669002751,-2.03236517502874,-0.218943563606227,-0.460612010646881,1.10093360765977,-0.794964053814012,-1.94087996092213,-0.43397420393732,0.660126463457126,0.611864056942585,1.00925470119862,-0.171390181291389,0.913044230289318,0.0128150656507596,4.05636465337251,-1.13976824213367,-0.6562075201933,-0.20713911654641,-0.761973298171204,-1.03009678847575,0.602457711808244,0.507301812898312,0.965046824518897,0.895232985934682,-0.694219534781456,-0.274705874797965,1.20481721017957,0.0426734871598361,-0.230333913611963,1.53339348059682,-1.04692022993703,-2.67348853401556,0.475136890398394,1.5688227692451,-0.598391583891649,-1.06390513723698,0.414881548367885,-1.1357634572018,0.704614496520046,-0.131810282390548,0.446484499076481,-0.0489326325300629
0.521123885264312,0.176760236515799,-0.156605788184758,0.366575186759252,0.22976273343043,-0.467706519384678,1.22818631059437,0.604763932764265,2.28367037541024,0.361949610294162,0.714319415418413,-1.56316724121867,0.775522027365352,1.45162682083431,-1.05341595444345,-0.239108042285622,0.930439353322862,0.297515316991069,-0.200578016039513,-0.586765127078539,0.758492196832213,-1.50574685807212,-0.69399189183698,0.771759612790258,-1.6221899237324,-1.55749549064738,1.33595062830809,-0.845158358390118,-3.42145205211539,-0.990518179437241,-1.39705208248466,1.74598777936729,0.84052327791489,-0.802701608173423,-0.560171303085311,1.96457997499209,-0.213567811033374,1.37780147705745,-0.0845567663190373,0.819580883514228,0.633308664915752,-1.08199731330738,-0.386838427842504,-0.976338751766821,-1.12671847590646,2.27951290206148,-0.223703290413166,-1.05657913058143,-1.00881187124751,-0.62066653668086,-0.460609502968483,2.28791901317049,-0.625078128638801,-0.766376795562638,-1.54189188196259,0.485980560441878,0.939670550193042,-1.33674855844145,0.61770518195391,-0.0607930937065885,0.422239614108064,0.36900294654744,1.12915553291554,-0.0376886261280193,0.909765950334057,-0.384682080700793,1.09868014392719,0.730489474250714,-0.41641302347955,-0.0457307634332808,0.9676831638021,-0.277272498952712,-0.273571550566246,-1.23361610291284,-0.308900449557268,-0.95969697272917,0.0429806410507128,0.354962571972035,0.098521219287321,0.43632871165871,-0.216433455449113,0.109910923085461,-1.74431108208303,-1.47522598088016,1.17024363241524,1.10235455271669,-0.836464051994825,0.0809845984962466,-2.72176301831077,-0.116194082184395,-1.12766678714098,0.59226166835064,-1.05247041912942,0.359216169522183,-0.284940150767139,1.04259536580139,0.503512685499064,1.59552223231225,-0.824763572563611,1.40135398679914
-1.703402468799,1.08873648942429,-0.107374277988415,0.571246789099777,0.678344740741836,0.488843818861413,3.28820488100309,-0.00223035790480619,-1.19105584960768,0.106800616131645,-1.48632182635647,1.05033194922583,0.731368307643872,-1.04253241973656,-0.258414464860993,-0.448511615218369,-0.014759995806715,-1.14523183896668,-0.19895482723238,-2.21609245539757,0.564006160730498,-0.0480266006475319,-0.0310342377296718,-0.353509730868618,0.827242801308307,0.741119084625107,-0.959398038243961,-0.514721139603709,1.09644740712984,-1.19586546265336,1.06394632868185,-0.087446496748517,-0.639046707259512,-1.35823835445418,0.438899472528353,0.317369710044891,-0.917060906712289,-1.09185939443456,-1.62784347561616,-0.281027129492024,-0.171838062915432,-0.0079005722805268,0.926553293359364,1.41850978984523,-0.667670847693328,0.227933487940333,-0.32155592541289,-0.636654882853596,-0.45027651293883,0.531867006425718,2.96435486244499,0.657995056901525,-1.71666127430859,1.01559286868344,-0.791989531202216,0.439075911410061,3.05368043852459,-1.01229125201935,1.15653050578697,0.78786296938935,0.586395378889014,-1.0672955052645,0.626574634246884,0.671567788258968,0.980624946082515,0.79425255376618,-1.08715532341907,-0.11182428907266,-0.253650271916858,0.085806792804931,-0.779788457997482,0.387299760403646,-0.4898457335836,0.859501268819988,1.35559089845261,-1.15335088958213,1.50386162144099,-0.259786160837658,-1.86432336946463,0.762366166049721,0.303264943580021,-1.69624691909574,-1.84231021865191,-0.370309989847895,0.258310313778908,1.23017149160205,-0.150008646776437,-1.0690352104957,-0.0434807170767653,-0.217817861145046,-0.876600537937575,0.854334528689655,1.22292106216572,1.6800874463181,0.226256847578133,-0.849923352034957,-0.786575206888758,0.330364566108355,-1.03219651587087,0.745278141020231
0.661775729729714,-0.000674285343797987,1.50827549947084,0.894233849337191,0.615488335235402,0.0604888448029564,0.885165449268593,-0.175957226375008,0.269850663831468,-0.150832676860414,0.312489169794864,-0.0375255437329559,-1.02439878329922,-1.28801126995455,1.65491713954968,0.570067879922173,0.817478614177712,0.300410328626916,0.00251553889787965,-1.68688735668401,0.59295481725185,0.599548722850569,0.850816139892455,-1.06578329909676,0.618224017237187,0.889133403156437,-1.54282210769758,-1.26053400894441,0.913328256595848,-0.359240372452811,0.537658421167092,-1.69567077308529,1.16360836764375,1.60848483129148,0.0078876256172196,-1.49904658717114,0.380696196251451,0.797598500753914,-0.944629164541728,0.0370404902767247,-0.571604278568496,-0.114051131256405,-1.69903990273152,0.897922880940115,-1.54563724970499,-1.17128864010095,-1.06615331321861,0.316931896806214,-0.0451941479598413,0.865716444595344,1.30182871816839,-0.661243424556309,0.0693765531933204,0.947308966545466,0.863410118419511,-1.56362682299339,0.61449771574954,1.40150715537357,-0.597486897080712,-0.693411810333244,-1.14222611934626,-0.615747617122185,-1.18462394934592,-0.0961219590378108,-0.702297292621294,1.53618948188676,-1.38856643640565,2.01308242915993,-2.0822776026904,0.515631702853838,-1.19402701950988,0.279978478526421,-1.0755561842806,0.224327007423851,0.379745012129529,0.201640949874939,-2.00625708541529,-0.138559263333387,0.123904234192365,-0.814145533301496,0.986370197146012,-0.42758039203984,0.538782863427687,-0.340607206276039,-0.300400053860807,-0.796824444540963,-1.64292221094977,-0.090331687190111,0.233472710881202,0.709110627997835,0.0715374962899304,-0.117165632923677,-1.0550499090145,1.25762189135264,0.76956937416944,-2.25267958872917,1.94943339295846,1.22738608860201,1.05502200108025,-0.016350538852638
-0.0137839172808724,2.14484670724379,1.36248422788591,0.379073642975338,0.139633145974868,1.7322721992784,0.757105265278722,0.501520531202183,-2.26724405178789,0.813176077548616,-0.651505540532389,-0.995503871168915,0.0561774341427596,0.10394334694549,-0.203503226647037,-1.53032041550206,-0.350762717373355,0.562616395907817,1.88085264230237,0.376980347316191,-0.0443250708713991,0.459721558506438,-0.851343794753423,-1.19841353432603,-0.220612364472916,-2.32623953594049,-0.162733033675591,0.938422959044773,-0.903621245023254,1.22604740990712,2.62377159489326,0.440704185499672,0.702126526632832,-1.39025911010955,1.73299484198661,1.48965284416971,0.326609692218448,2.4583217949736,1.13012717777153,0.617470987645009,-0.67018159371362,-1.44518197603127,-0.264364685686689,0.420225169673688,0.447086610301118,1.06676013987242,-0.219535501016791,0.344785512049065,0.653710535139807,0.702674204264931,0.0753748219116054,-1.37716235063026,-0.989412920420609,1.06346449179192,-1.50262617885483,-2.2519658165458,-0.767508669708433,0.310691810647745,-0.619548915692807,-1.19552061215467,0.681363277750622,0.173286797833189,-0.696637938277732,0.629959534298575,0.320439665420864,0.349790053490037,0.694270837263785,-1.45160263046065,-2.0059384346449,0.1076443963167,-0.149615950840381,-0.243755193362462,0.534833937346207,0.347766377220395,-0.677459289983958,-0.837763579299434,1.15590639994912,0.173847282074409,-0.722426387471576,-2.54649366946914,0.333390872604292,-1.55291076305266,1.11819153772436,2.28222755826919,0.510428097761405,1.51484771983934,1.16890310172393,-0.923697004054038,1.07007827558518,0.274294345512962,-0.91807182176513,-0.0722384224158408,0.00850307290148153,1.00022645102601,-0.511712078224252,-1.15242883450945,0.404997712880256,1.80847663715879,-0.760625670297364,-2.26598980335055
